date,hour_start,price_sterling,price_dollar,notes
01/06/2016,18,43.95,57.5745,
01/06/2016,19,43,56.33,
01/06/2016,20,33.62,44.0422,
01/06/2016,21,33.5,43.885,
02/06/2016,22,30.96,40.5576,
02/06/2016,23,37.06,48.5486,
02/06/2016,0,29.99,39.2869,
02/06/2016,1,28.47,37.2957,
02/06/2016,2,26.42,34.6102,
02/06/2016,3,24.82,32.5142,
02/06/2016,4,21,27.51,
02/06/2016,5,24.95,32.6845,
02/06/2016,6,34.54,45.2474,
02/06/2016,7,31.5,41.265,
02/06/2016,8,38,49.78,
02/06/2016,9,49.03,64.2293,
02/06/2016,10,43.79,57.3649,
02/06/2016,11,39.6,51.876,
02/06/2016,12,39,51.09,
02/06/2016,13,32.08,42.0248,
02/06/2016,14,30.5,39.955,
02/06/2016,15,33,43.23,
02/06/2016,16,45.03,58.9893,
02/06/2016,17,50,65.5,
02/06/2016,18,45.34,59.3954,
02/06/2016,19,40.13,52.5703,
02/06/2016,20,34.5,45.195,
02/06/2016,21,34.54,45.2474,
03/06/2016,22,30.91,40.4921,
03/06/2016,23,36.03,47.1993,
03/06/2016,0,33.43,43.7933,
03/06/2016,1,31.94,41.8414,
03/06/2016,2,30.07,39.3917,
03/06/2016,3,26.99,35.3569,
03/06/2016,4,26.01,34.0731,
03/06/2016,5,27.46,35.9726,
03/06/2016,6,35.06,45.9286,
03/06/2016,7,32.06,41.9986,
03/06/2016,8,45,58.95,
03/06/2016,9,50,65.5,
03/06/2016,10,49.91,65.3821,
03/06/2016,11,48,62.88,
03/06/2016,12,42.34,55.4654,
03/06/2016,13,36,47.16,
03/06/2016,14,31,40.61,
03/06/2016,15,31,40.61,
03/06/2016,16,42.02,55.0462,
03/06/2016,17,46.93,61.4783,
03/06/2016,18,40.09,52.5179,
03/06/2016,19,45.01,58.9631,
03/06/2016,20,35.54,46.5574,
03/06/2016,21,36.36,47.6316,
04/06/2016,22,35.01,45.8631,
04/06/2016,23,38.05,49.8455,
04/06/2016,0,34.97,45.8107,
04/06/2016,1,34.88,45.6928,
04/06/2016,2,30.52,39.9812,
04/06/2016,3,28.41,37.2171,
04/06/2016,4,22.35,29.2785,
04/06/2016,5,24,31.44,
04/06/2016,6,30.11,39.4441,
04/06/2016,7,27.78,36.3918,
04/06/2016,8,35,45.85,
04/06/2016,9,49,64.19,
04/06/2016,10,45.99,60.2469,
04/06/2016,11,43.89,57.4959,
04/06/2016,12,35.94,47.0814,
04/06/2016,13,30.23,39.6013,
04/06/2016,14,27.98,36.6538,
04/06/2016,15,27.99,36.6669,
04/06/2016,16,31.08,40.7148,
04/06/2016,17,40.02,52.4262,
04/06/2016,18,42,55.02,
04/06/2016,19,43.96,57.5876,
04/06/2016,20,32.19,42.1689,
04/06/2016,21,36.04,47.2124,
05/06/2016,22,30.29,39.6799,
05/06/2016,23,40,52.4,
05/06/2016,0,38.04,49.8324,
05/06/2016,1,36.1,47.291,
05/06/2016,2,35.01,45.8631,
05/06/2016,3,31.95,41.8545,
05/06/2016,4,30.9,40.479,
05/06/2016,5,27.94,36.6014,
05/06/2016,6,26.62,34.8722,
05/06/2016,7,14.45,18.9295,
05/06/2016,8,16.82,22.0342,
05/06/2016,9,27.78,36.3918,
05/06/2016,10,31.53,41.3043,
05/06/2016,11,37.78,49.4918,
05/06/2016,12,33.9,44.409,
05/06/2016,13,30.07,39.3917,
05/06/2016,14,25.45,33.3395,
05/06/2016,15,26.83,35.1473,
05/06/2016,16,30.35,39.7585,
05/06/2016,17,38,49.78,
05/06/2016,18,44.96,58.8976,
05/06/2016,19,44.01,57.6531,
05/06/2016,20,50.07,65.5917,
05/06/2016,21,50.96,66.7576,
06/06/2016,22,35,45.85,
06/06/2016,23,47.3,61.963,
06/06/2016,0,30.97,40.5707,
06/06/2016,1,36.6,47.946,
06/06/2016,2,36.04,47.2124,
06/06/2016,3,33.93,44.4483,
06/06/2016,4,30.94,40.5314,
06/06/2016,5,31.2,40.872,
06/06/2016,6,35.33,46.2823,
06/06/2016,7,35.04,45.9024,
06/06/2016,8,49.04,64.2424,
06/06/2016,9,44.03,57.6793,
06/06/2016,10,44.02,57.6662,
06/06/2016,11,38.18,50.0158,
06/06/2016,12,35.12,46.0072,
06/06/2016,13,32,41.92,
06/06/2016,14,31.11,40.7541,
06/06/2016,15,30.9,40.479,
06/06/2016,16,45.1,59.081,
06/06/2016,17,57.95,75.9145,
06/06/2016,18,57.91,75.8621,
06/06/2016,19,44.21,57.9151,
06/06/2016,20,39.31,51.4961,
06/06/2016,21,36.86,48.2866,
07/06/2016,22,35.33,46.2823,
07/06/2016,23,42,55.02,
07/06/2016,0,31.82,41.6842,
07/06/2016,1,32.4,42.444,
07/06/2016,2,30.55,40.0205,
07/06/2016,3,30.08,39.4048,
07/06/2016,4,30.02,39.3262,
07/06/2016,5,30.04,39.3524,
07/06/2016,6,33.5,43.885,
07/06/2016,7,31.99,41.9069,
07/06/2016,8,52,68.12,
07/06/2016,9,49.92,65.3952,
07/06/2016,10,45,58.95,
07/06/2016,11,37.98,49.7538,
07/06/2016,12,37.01,48.4831,
07/06/2016,13,34.53,45.2343,
07/06/2016,14,30.88,40.4528,
07/06/2016,15,35.07,45.9417,
07/06/2016,16,49.91,65.3821,
07/06/2016,17,58.01,75.9931,
07/06/2016,18,52.97,69.3907,
07/06/2016,19,43.91,57.5221,
07/06/2016,20,37.93,49.6883,
07/06/2016,21,35.39,46.3609,
08/06/2016,22,30.67,40.1777,
08/06/2016,23,35.14,46.0334,
08/06/2016,0,31.37,41.0947,
08/06/2016,1,31.39,41.1209,
08/06/2016,2,31.04,40.6624,
08/06/2016,3,30.62,40.1122,
08/06/2016,4,28.98,37.9638,
08/06/2016,5,30.6,40.086,
08/06/2016,6,33.25,43.5575,
08/06/2016,7,34,44.54,
08/06/2016,8,47,61.57,
08/06/2016,9,49.96,65.4476,
08/06/2016,10,45.91,60.1421,
08/06/2016,11,41.8,54.758,
08/06/2016,12,35.1,45.981,
08/06/2016,13,32.04,41.9724,
08/06/2016,14,31.07,40.7017,
08/06/2016,15,35.05,45.9155,
08/06/2016,16,49.98,65.4738,
08/06/2016,17,54.93,71.9583,
08/06/2016,18,49.97,65.4607,
08/06/2016,19,47.1,61.701,
08/06/2016,20,42.04,55.0724,
08/06/2016,21,34.89,45.7059,
09/06/2016,22,31.36,41.0816,
09/06/2016,23,37.1,48.601,
09/06/2016,0,34.92,45.7452,
09/06/2016,1,32.49,42.5619,
09/06/2016,2,30.94,40.5314,
09/06/2016,3,29.59,38.7629,
09/06/2016,4,29.01,38.0031,
09/06/2016,5,29.07,38.0817,
09/06/2016,6,32.82,42.9942,
09/06/2016,7,34.75,45.5225,
09/06/2016,8,45,58.95,
09/06/2016,9,49.91,65.3821,
09/06/2016,10,44.03,57.6793,
09/06/2016,11,44.03,57.6793,
09/06/2016,12,38.07,49.8717,
09/06/2016,13,33.07,43.3217,
09/06/2016,14,30.69,40.2039,
09/06/2016,15,34.42,45.0902,
09/06/2016,16,54.97,72.0107,
09/06/2016,17,64.01,83.8531,
09/06/2016,18,59.06,77.3686,
09/06/2016,19,49.91,65.3821,
09/06/2016,20,42.94,56.2514,
09/06/2016,21,33.82,44.3042,
10/06/2016,22,30.49,39.9419,
10/06/2016,23,37.04,48.5224,
10/06/2016,0,33.09,43.3479,
10/06/2016,1,31.33,41.0423,
10/06/2016,2,31.03,40.6493,
10/06/2016,3,31.02,40.6362,
10/06/2016,4,29.9,39.169,
10/06/2016,5,30.05,39.3655,
10/06/2016,6,32.54,42.6274,
10/06/2016,7,32.9,43.099,
10/06/2016,8,49.81,65.2511,
10/06/2016,9,57.96,75.9276,
10/06/2016,10,57.96,75.9276,
10/06/2016,11,57.94,75.9014,
10/06/2016,12,57.91,75.8621,
10/06/2016,13,40.1,52.531,
10/06/2016,14,32.02,41.9462,
10/06/2016,15,32.05,41.9855,
10/06/2016,16,47.95,62.8145,
10/06/2016,17,51.28,67.1768,
10/06/2016,18,53.8,70.478,
10/06/2016,19,52,68.12,
10/06/2016,20,35.07,45.9417,
10/06/2016,21,38.05,49.8455,
11/06/2016,22,34.67,45.4177,
11/06/2016,23,40.02,52.4262,
11/06/2016,0,34.96,45.7976,
11/06/2016,1,31.5,41.265,
11/06/2016,2,31.02,40.6362,
11/06/2016,3,30.14,39.4834,
11/06/2016,4,28,36.68,
11/06/2016,5,27.94,36.6014,
11/06/2016,6,30.94,40.5314,
11/06/2016,7,29.9,39.169,
11/06/2016,8,32.91,43.1121,
11/06/2016,9,45.1,59.081,
11/06/2016,10,51.82,67.8842,
11/06/2016,11,49,64.19,
11/06/2016,12,40.12,52.5572,
11/06/2016,13,31.05,40.6755,
11/06/2016,14,30.24,39.6144,
11/06/2016,15,30.24,39.6144,
11/06/2016,16,31.05,40.6755,
11/06/2016,17,43.16,56.5396,
11/06/2016,18,45.58,59.7098,
11/06/2016,19,43,56.33,
11/06/2016,20,32.34,42.3654,
11/06/2016,21,33.98,44.5138,
12/06/2016,22,33.48,43.8588,
12/06/2016,23,37.99,49.7669,
12/06/2016,0,35.45,46.4395,
12/06/2016,1,32.02,41.9462,
12/06/2016,2,31.96,41.8676,
12/06/2016,3,30.6,40.086,
12/06/2016,4,30.2,39.562,
12/06/2016,5,24.96,32.6976,
12/06/2016,6,30.55,40.0205,
12/06/2016,7,25,32.75,
12/06/2016,8,29.23,38.2913,
12/06/2016,9,30.5,39.955,
12/06/2016,10,31.95,41.8545,
12/06/2016,11,36.82,48.2342,
12/06/2016,12,34.78,45.5618,
12/06/2016,13,30.55,40.0205,
12/06/2016,14,29.81,39.0511,
12/06/2016,15,29.8,39.038,
12/06/2016,16,32.01,41.9331,
12/06/2016,17,47.97,62.8407,
12/06/2016,18,55.07,72.1417,
12/06/2016,19,48.06,62.9586,
12/06/2016,20,45.03,58.9893,
12/06/2016,21,43,56.33,
13/06/2016,22,30.83,40.3873,
13/06/2016,23,37.37,48.9547,
13/06/2016,0,31.99,41.9069,
13/06/2016,1,29.96,39.2476,
13/06/2016,2,28.87,37.8197,
13/06/2016,3,28.3,37.073,
13/06/2016,4,27.02,35.3962,
13/06/2016,5,26.95,35.3045,
13/06/2016,6,31.8,41.658,
13/06/2016,7,30.07,39.3917,
13/06/2016,8,39,51.09,
13/06/2016,9,43.54,57.0374,
13/06/2016,10,45.08,59.0548,
